bus,scenario,timepoint,load_shedding_MW
7772,1,2035-01-01T00:00:00.000000-0800,0.0
7773,1,2035-01-01T00:00:00.000000-0800,0.0
7778,1,2035-01-01T00:00:00.000000-0800,0.0
7781,1,2035-01-01T00:00:00.000000-0800,0.0
7785,1,2035-01-01T00:00:00.000000-0800,0.0
7787,1,2035-01-01T00:00:00.000000-0800,0.0
7788,1,2035-01-01T00:00:00.000000-0800,0.0
7789,1,2035-01-01T00:00:00.000000-0800,0.0
7800,1,2035-01-01T00:00:00.000000-0800,0.0
7801,1,2035-01-01T00:00:00.000000-0800,0.0
7802,1,2035-01-01T00:00:00.000000-0800,0.0
7805,1,2035-01-01T00:00:00.000000-0800,0.0
7806,1,2035-01-01T00:00:00.000000-0800,0.0
7807,1,2035-01-01T00:00:00.000000-0800,0.0
7809,1,2035-01-01T00:00:00.000000-0800,0.0
7817,1,2035-01-01T00:00:00.000000-0800,0.0
7819,1,2035-01-01T00:00:00.000000-0800,0.0
7820,1,2035-01-01T00:00:00.000000-0800,0.0
7821,1,2035-01-01T00:00:00.000000-0800,0.0
7822,1,2035-01-01T00:00:00.000000-0800,0.0
7824,1,2035-01-01T00:00:00.000000-0800,0.0
7827,1,2035-01-01T00:00:00.000000-0800,0.0
7829,1,2035-01-01T00:00:00.000000-0800,0.0
7830,1,2035-01-01T00:00:00.000000-0800,0.0
7832,1,2035-01-01T00:00:00.000000-0800,0.0
7834,1,2035-01-01T00:00:00.000000-0800,0.0
7837,1,2035-01-01T00:00:00.000000-0800,0.0
7838,1,2035-01-01T00:00:00.000000-0800,0.0
7839,1,2035-01-01T00:00:00.000000-0800,0.0
7840,1,2035-01-01T00:00:00.000000-0800,0.0
7844,1,2035-01-01T00:00:00.000000-0800,0.0
7845,1,2035-01-01T00:00:00.000000-0800,0.0
7848,1,2035-01-01T00:00:00.000000-0800,0.0
7850,1,2035-01-01T00:00:00.000000-0800,0.0
7851,1,2035-01-01T00:00:00.000000-0800,0.0
7866,1,2035-01-01T00:00:00.000000-0800,0.0
7867,1,2035-01-01T00:00:00.000000-0800,0.0
7868,1,2035-01-01T00:00:00.000000-0800,0.0
7869,1,2035-01-01T00:00:00.000000-0800,0.0
7870,1,2035-01-01T00:00:00.000000-0800,0.0
7871,1,2035-01-01T00:00:00.000000-0800,0.0
7880,1,2035-01-01T00:00:00.000000-0800,0.0
7882,1,2035-01-01T00:00:00.000000-0800,0.0
7883,1,2035-01-01T00:00:00.000000-0800,0.0
7884,1,2035-01-01T00:00:00.000000-0800,0.0
7885,1,2035-01-01T00:00:00.000000-0800,0.0
7888,1,2035-01-01T00:00:00.000000-0800,0.0
7889,1,2035-01-01T00:00:00.000000-0800,0.0
7892,1,2035-01-01T00:00:00.000000-0800,0.0
7893,1,2035-01-01T00:00:00.000000-0800,0.0
7896,1,2035-01-01T00:00:00.000000-0800,0.0
7897,1,2035-01-01T00:00:00.000000-0800,0.0
7900,1,2035-01-01T00:00:00.000000-0800,0.0
7904,1,2035-01-01T00:00:00.000000-0800,0.0
7905,1,2035-01-01T00:00:00.000000-0800,0.0
7907,1,2035-01-01T00:00:00.000000-0800,0.0
7908,1,2035-01-01T00:00:00.000000-0800,0.0
7913,1,2035-01-01T00:00:00.000000-0800,0.0
7914,1,2035-01-01T00:00:00.000000-0800,0.0
7917,1,2035-01-01T00:00:00.000000-0800,0.0
7918,1,2035-01-01T00:00:00.000000-0800,0.0
7919,1,2035-01-01T00:00:00.000000-0800,0.0
7928,1,2035-01-01T00:00:00.000000-0800,0.0
7931,1,2035-01-01T00:00:00.000000-0800,0.0
7938,1,2035-01-01T00:00:00.000000-0800,0.0
7939,1,2035-01-01T00:00:00.000000-0800,0.0
7941,1,2035-01-01T00:00:00.000000-0800,0.0
7942,1,2035-01-01T00:00:00.000000-0800,0.0
7946,1,2035-01-01T00:00:00.000000-0800,0.0
7947,1,2035-01-01T00:00:00.000000-0800,0.0
7948,1,2035-01-01T00:00:00.000000-0800,0.0
7950,1,2035-01-01T00:00:00.000000-0800,0.0
7951,1,2035-01-01T00:00:00.000000-0800,0.0
7954,1,2035-01-01T00:00:00.000000-0800,0.0
7955,1,2035-01-01T00:00:00.000000-0800,0.0
7956,1,2035-01-01T00:00:00.000000-0800,0.0
7957,1,2035-01-01T00:00:00.000000-0800,0.0
7960,1,2035-01-01T00:00:00.000000-0800,0.0
7961,1,2035-01-01T00:00:00.000000-0800,0.0
7971,1,2035-01-01T00:00:00.000000-0800,0.0
7974,1,2035-01-01T00:00:00.000000-0800,0.0
7976,1,2035-01-01T00:00:00.000000-0800,0.0
7977,1,2035-01-01T00:00:00.000000-0800,0.0
7978,1,2035-01-01T00:00:00.000000-0800,0.0
7981,1,2035-01-01T00:00:00.000000-0800,0.0
7982,1,2035-01-01T00:00:00.000000-0800,0.0
7987,1,2035-01-01T00:00:00.000000-0800,0.0
7988,1,2035-01-01T00:00:00.000000-0800,0.0
7989,1,2035-01-01T00:00:00.000000-0800,0.0
7990,1,2035-01-01T00:00:00.000000-0800,0.0
7991,1,2035-01-01T00:00:00.000000-0800,0.0
7992,1,2035-01-01T00:00:00.000000-0800,0.0
7999,1,2035-01-01T00:00:00.000000-0800,0.0
8000,1,2035-01-01T00:00:00.000000-0800,0.0
8001,1,2035-01-01T00:00:00.000000-0800,0.0
8006,1,2035-01-01T00:00:00.000000-0800,0.0
8007,1,2035-01-01T00:00:00.000000-0800,0.0
8009,1,2035-01-01T00:00:00.000000-0800,9.588426949047562
8010,1,2035-01-01T00:00:00.000000-0800,0.0
8011,1,2035-01-01T00:00:00.000000-0800,0.0
8012,1,2035-01-01T00:00:00.000000-0800,0.0
8013,1,2035-01-01T00:00:00.000000-0800,0.0
8014,1,2035-01-01T00:00:00.000000-0800,0.0
8015,1,2035-01-01T00:00:00.000000-0800,0.0
8018,1,2035-01-01T00:00:00.000000-0800,0.0
8019,1,2035-01-01T00:00:00.000000-0800,0.0
8020,1,2035-01-01T00:00:00.000000-0800,0.0
8021,1,2035-01-01T00:00:00.000000-0800,0.0
8036,1,2035-01-01T00:00:00.000000-0800,0.0
8041,1,2035-01-01T00:00:00.000000-0800,0.0
8043,1,2035-01-01T00:00:00.000000-0800,0.0
8044,1,2035-01-01T00:00:00.000000-0800,0.0
8045,1,2035-01-01T00:00:00.000000-0800,0.0
8052,1,2035-01-01T00:00:00.000000-0800,0.0
8053,1,2035-01-01T00:00:00.000000-0800,0.0
8064,1,2035-01-01T00:00:00.000000-0800,0.0
8065,1,2035-01-01T00:00:00.000000-0800,0.0
8066,1,2035-01-01T00:00:00.000000-0800,0.0
8073,1,2035-01-01T00:00:00.000000-0800,0.0
8074,1,2035-01-01T00:00:00.000000-0800,0.0
8075,1,2035-01-01T00:00:00.000000-0800,0.0
8076,1,2035-01-01T00:00:00.000000-0800,0.0
8081,1,2035-01-01T00:00:00.000000-0800,0.0
8082,1,2035-01-01T00:00:00.000000-0800,0.0
8084,1,2035-01-01T00:00:00.000000-0800,0.0
8086,1,2035-01-01T00:00:00.000000-0800,0.0
8088,1,2035-01-01T00:00:00.000000-0800,0.0
8089,1,2035-01-01T00:00:00.000000-0800,0.0
8095,1,2035-01-01T00:00:00.000000-0800,0.0
8098,1,2035-01-01T00:00:00.000000-0800,0.0
8100,1,2035-01-01T00:00:00.000000-0800,0.0
8102,1,2035-01-01T00:00:00.000000-0800,0.0
8103,1,2035-01-01T00:00:00.000000-0800,0.0
8104,1,2035-01-01T00:00:00.000000-0800,0.0
8107,1,2035-01-01T00:00:00.000000-0800,0.0
8108,1,2035-01-01T00:00:00.000000-0800,0.0
8111,1,2035-01-01T00:00:00.000000-0800,0.0
8113,1,2035-01-01T00:00:00.000000-0800,0.0
8114,1,2035-01-01T00:00:00.000000-0800,0.0
8115,1,2035-01-01T00:00:00.000000-0800,0.0
8116,1,2035-01-01T00:00:00.000000-0800,0.0
8117,1,2035-01-01T00:00:00.000000-0800,0.0
8118,1,2035-01-01T00:00:00.000000-0800,0.0
8121,1,2035-01-01T00:00:00.000000-0800,0.0
8123,1,2035-01-01T00:00:00.000000-0800,0.0
8124,1,2035-01-01T00:00:00.000000-0800,0.0
8125,1,2035-01-01T00:00:00.000000-0800,0.0
8130,1,2035-01-01T00:00:00.000000-0800,0.0
8131,1,2035-01-01T00:00:00.000000-0800,0.0
8132,1,2035-01-01T00:00:00.000000-0800,0.0
8135,1,2035-01-01T00:00:00.000000-0800,0.0
8136,1,2035-01-01T00:00:00.000000-0800,0.0
8141,1,2035-01-01T00:00:00.000000-0800,0.0
8143,1,2035-01-01T00:00:00.000000-0800,0.0
8144,1,2035-01-01T00:00:00.000000-0800,0.0
8147,1,2035-01-01T00:00:00.000000-0800,0.0
8148,1,2035-01-01T00:00:00.000000-0800,0.0
8157,1,2035-01-01T00:00:00.000000-0800,0.0
8158,1,2035-01-01T00:00:00.000000-0800,0.0
8159,1,2035-01-01T00:00:00.000000-0800,0.0
8160,1,2035-01-01T00:00:00.000000-0800,0.0
8161,1,2035-01-01T00:00:00.000000-0800,0.0
8172,1,2035-01-01T00:00:00.000000-0800,0.0
8176,1,2035-01-01T00:00:00.000000-0800,0.0
8177,1,2035-01-01T00:00:00.000000-0800,0.0
8183,1,2035-01-01T00:00:00.000000-0800,0.0
8184,1,2035-01-01T00:00:00.000000-0800,0.0
8195,1,2035-01-01T00:00:00.000000-0800,0.0
8196,1,2035-01-01T00:00:00.000000-0800,0.0
8199,1,2035-01-01T00:00:00.000000-0800,0.0
8200,1,2035-01-01T00:00:00.000000-0800,0.0
8201,1,2035-01-01T00:00:00.000000-0800,0.0
8204,1,2035-01-01T00:00:00.000000-0800,0.0
8205,1,2035-01-01T00:00:00.000000-0800,0.0
8209,1,2035-01-01T00:00:00.000000-0800,0.0
8210,1,2035-01-01T00:00:00.000000-0800,0.0
8215,1,2035-01-01T00:00:00.000000-0800,0.0
8223,1,2035-01-01T00:00:00.000000-0800,0.0
8225,1,2035-01-01T00:00:00.000000-0800,0.0
8226,1,2035-01-01T00:00:00.000000-0800,0.0
8227,1,2035-01-01T00:00:00.000000-0800,0.0
8228,1,2035-01-01T00:00:00.000000-0800,0.0
8229,1,2035-01-01T00:00:00.000000-0800,0.0
8230,1,2035-01-01T00:00:00.000000-0800,0.0
8234,1,2035-01-01T00:00:00.000000-0800,0.0
8238,1,2035-01-01T00:00:00.000000-0800,0.0
8244,1,2035-01-01T00:00:00.000000-0800,0.0
8252,1,2035-01-01T00:00:00.000000-0800,0.0
8253,1,2035-01-01T00:00:00.000000-0800,0.0
8254,1,2035-01-01T00:00:00.000000-0800,0.0
8264,1,2035-01-01T00:00:00.000000-0800,0.0
8268,1,2035-01-01T00:00:00.000000-0800,0.0
8276,1,2035-01-01T00:00:00.000000-0800,0.0
8277,1,2035-01-01T00:00:00.000000-0800,0.0
8282,1,2035-01-01T00:00:00.000000-0800,0.0
8283,1,2035-01-01T00:00:00.000000-0800,0.0
8284,1,2035-01-01T00:00:00.000000-0800,0.0
8290,1,2035-01-01T00:00:00.000000-0800,0.0
8291,1,2035-01-01T00:00:00.000000-0800,0.0
8292,1,2035-01-01T00:00:00.000000-0800,0.0
8295,1,2035-01-01T00:00:00.000000-0800,0.0
8296,1,2035-01-01T00:00:00.000000-0800,0.0
8299,1,2035-01-01T00:00:00.000000-0800,0.0
8300,1,2035-01-01T00:00:00.000000-0800,0.0
8301,1,2035-01-01T00:00:00.000000-0800,0.0
8303,1,2035-01-01T00:00:00.000000-0800,0.0
8311,1,2035-01-01T00:00:00.000000-0800,0.0
8313,1,2035-01-01T00:00:00.000000-0800,0.0
8314,1,2035-01-01T00:00:00.000000-0800,0.0
8315,1,2035-01-01T00:00:00.000000-0800,0.0
8316,1,2035-01-01T00:00:00.000000-0800,0.0
8320,1,2035-01-01T00:00:00.000000-0800,0.0
8328,1,2035-01-01T00:00:00.000000-0800,0.0
8330,1,2035-01-01T00:00:00.000000-0800,0.0
8331,1,2035-01-01T00:00:00.000000-0800,0.0
8332,1,2035-01-01T00:00:00.000000-0800,0.0
8335,1,2035-01-01T00:00:00.000000-0800,0.0
8336,1,2035-01-01T00:00:00.000000-0800,0.0
8337,1,2035-01-01T00:00:00.000000-0800,0.0
8338,1,2035-01-01T00:00:00.000000-0800,0.0
8342,1,2035-01-01T00:00:00.000000-0800,0.0
8343,1,2035-01-01T00:00:00.000000-0800,0.0
8344,1,2035-01-01T00:00:00.000000-0800,0.0
8349,1,2035-01-01T00:00:00.000000-0800,0.0
8350,1,2035-01-01T00:00:00.000000-0800,0.0
8356,1,2035-01-01T00:00:00.000000-0800,0.0
8358,1,2035-01-01T00:00:00.000000-0800,0.0
8367,1,2035-01-01T00:00:00.000000-0800,0.0
8368,1,2035-01-01T00:00:00.000000-0800,0.0
8380,1,2035-01-01T00:00:00.000000-0800,0.0
8382,1,2035-01-01T00:00:00.000000-0800,0.0
8384,1,2035-01-01T00:00:00.000000-0800,0.0
8385,1,2035-01-01T00:00:00.000000-0800,0.0
8386,1,2035-01-01T00:00:00.000000-0800,0.0
8387,1,2035-01-01T00:00:00.000000-0800,0.0
8390,1,2035-01-01T00:00:00.000000-0800,0.0
8394,1,2035-01-01T00:00:00.000000-0800,0.0
8395,1,2035-01-01T00:00:00.000000-0800,0.0
8398,1,2035-01-01T00:00:00.000000-0800,0.0
8400,1,2035-01-01T00:00:00.000000-0800,0.0
8401,1,2035-01-01T00:00:00.000000-0800,0.0
8402,1,2035-01-01T00:00:00.000000-0800,0.0
8403,1,2035-01-01T00:00:00.000000-0800,0.0
8405,1,2035-01-01T00:00:00.000000-0800,0.0
8407,1,2035-01-01T00:00:00.000000-0800,0.0
8408,1,2035-01-01T00:00:00.000000-0800,0.0
8410,1,2035-01-01T00:00:00.000000-0800,0.0
8411,1,2035-01-01T00:00:00.000000-0800,0.0
8415,1,2035-01-01T00:00:00.000000-0800,0.0
8434,1,2035-01-01T00:00:00.000000-0800,0.0
8435,1,2035-01-01T00:00:00.000000-0800,0.0
8439,1,2035-01-01T00:00:00.000000-0800,0.0
8443,1,2035-01-01T00:00:00.000000-0800,0.0
8445,1,2035-01-01T00:00:00.000000-0800,15.030820000000013
8455,1,2035-01-01T00:00:00.000000-0800,0.0
8456,1,2035-01-01T00:00:00.000000-0800,0.0
8459,1,2035-01-01T00:00:00.000000-0800,0.0
8460,1,2035-01-01T00:00:00.000000-0800,0.0
8461,1,2035-01-01T00:00:00.000000-0800,0.0
8462,1,2035-01-01T00:00:00.000000-0800,0.0
8463,1,2035-01-01T00:00:00.000000-0800,0.0
8464,1,2035-01-01T00:00:00.000000-0800,0.0
8471,1,2035-01-01T00:00:00.000000-0800,0.0
8472,1,2035-01-01T00:00:00.000000-0800,0.0
8475,1,2035-01-01T00:00:00.000000-0800,0.0
8486,1,2035-01-01T00:00:00.000000-0800,0.0
8487,1,2035-01-01T00:00:00.000000-0800,0.0
8492,1,2035-01-01T00:00:00.000000-0800,0.0
8494,1,2035-01-01T00:00:00.000000-0800,0.0
8496,1,2035-01-01T00:00:00.000000-0800,0.0
8497,1,2035-01-01T00:00:00.000000-0800,24.0830697006246
8502,1,2035-01-01T00:00:00.000000-0800,0.0
8505,1,2035-01-01T00:00:00.000000-0800,0.0
8511,1,2035-01-01T00:00:00.000000-0800,0.0
8512,1,2035-01-01T00:00:00.000000-0800,0.0
8513,1,2035-01-01T00:00:00.000000-0800,0.0
8524,1,2035-01-01T00:00:00.000000-0800,0.0
8525,1,2035-01-01T00:00:00.000000-0800,0.0
8533,1,2035-01-01T00:00:00.000000-0800,0.0
8540,1,2035-01-01T00:00:00.000000-0800,0.0
8541,1,2035-01-01T00:00:00.000000-0800,0.0
8551,1,2035-01-01T00:00:00.000000-0800,0.0
8555,1,2035-01-01T00:00:00.000000-0800,0.0
8556,1,2035-01-01T00:00:00.000000-0800,0.0
8561,1,2035-01-01T00:00:00.000000-0800,0.0
8565,1,2035-01-01T00:00:00.000000-0800,0.0
8569,1,2035-01-01T00:00:00.000000-0800,0.0
8570,1,2035-01-01T00:00:00.000000-0800,0.0
8571,1,2035-01-01T00:00:00.000000-0800,0.0
8572,1,2035-01-01T00:00:00.000000-0800,0.0
8573,1,2035-01-01T00:00:00.000000-0800,0.0
8574,1,2035-01-01T00:00:00.000000-0800,0.0
8575,1,2035-01-01T00:00:00.000000-0800,0.0
8577,1,2035-01-01T00:00:00.000000-0800,0.0
8579,1,2035-01-01T00:00:00.000000-0800,0.0
8580,1,2035-01-01T00:00:00.000000-0800,0.0
8581,1,2035-01-01T00:00:00.000000-0800,0.0
8583,1,2035-01-01T00:00:00.000000-0800,0.0
8584,1,2035-01-01T00:00:00.000000-0800,0.0
8587,1,2035-01-01T00:00:00.000000-0800,0.0
8588,1,2035-01-01T00:00:00.000000-0800,0.0
8589,1,2035-01-01T00:00:00.000000-0800,0.0
8590,1,2035-01-01T00:00:00.000000-0800,0.0
8591,1,2035-01-01T00:00:00.000000-0800,0.0
8592,1,2035-01-01T00:00:00.000000-0800,0.0
8599,1,2035-01-01T00:00:00.000000-0800,0.0
8600,1,2035-01-01T00:00:00.000000-0800,0.0
8607,1,2035-01-01T00:00:00.000000-0800,0.0
8608,1,2035-01-01T00:00:00.000000-0800,0.0
8609,1,2035-01-01T00:00:00.000000-0800,0.0
8617,1,2035-01-01T00:00:00.000000-0800,0.0
8618,1,2035-01-01T00:00:00.000000-0800,0.0
8621,1,2035-01-01T00:00:00.000000-0800,0.0
8622,1,2035-01-01T00:00:00.000000-0800,0.0
8623,1,2035-01-01T00:00:00.000000-0800,0.0
8625,1,2035-01-01T00:00:00.000000-0800,0.0
8628,1,2035-01-01T00:00:00.000000-0800,0.0
8629,1,2035-01-01T00:00:00.000000-0800,0.0
8633,1,2035-01-01T00:00:00.000000-0800,0.0
8638,1,2035-01-01T00:00:00.000000-0800,0.0
8639,1,2035-01-01T00:00:00.000000-0800,0.0
8640,1,2035-01-01T00:00:00.000000-0800,0.0
8641,1,2035-01-01T00:00:00.000000-0800,0.0
8646,1,2035-01-01T00:00:00.000000-0800,0.0
8647,1,2035-01-01T00:00:00.000000-0800,0.0
8648,1,2035-01-01T00:00:00.000000-0800,0.0
8651,1,2035-01-01T00:00:00.000000-0800,0.0
8652,1,2035-01-01T00:00:00.000000-0800,0.0
8653,1,2035-01-01T00:00:00.000000-0800,0.0
8654,1,2035-01-01T00:00:00.000000-0800,0.0
8657,1,2035-01-01T00:00:00.000000-0800,0.0
8659,1,2035-01-01T00:00:00.000000-0800,0.0
8661,1,2035-01-01T00:00:00.000000-0800,0.0
8662,1,2035-01-01T00:00:00.000000-0800,0.0
8663,1,2035-01-01T00:00:00.000000-0800,0.0
8667,1,2035-01-01T00:00:00.000000-0800,0.0
8668,1,2035-01-01T00:00:00.000000-0800,0.0
8672,1,2035-01-01T00:00:00.000000-0800,0.0
8673,1,2035-01-01T00:00:00.000000-0800,0.0
8684,1,2035-01-01T00:00:00.000000-0800,0.0
8685,1,2035-01-01T00:00:00.000000-0800,0.0
8688,1,2035-01-01T00:00:00.000000-0800,0.0
8689,1,2035-01-01T00:00:00.000000-0800,0.0
8690,1,2035-01-01T00:00:00.000000-0800,0.0
8692,1,2035-01-01T00:00:00.000000-0800,0.0
8693,1,2035-01-01T00:00:00.000000-0800,0.0
8695,1,2035-01-01T00:00:00.000000-0800,0.0
8704,1,2035-01-01T00:00:00.000000-0800,0.0
8706,1,2035-01-01T00:00:00.000000-0800,0.0
8711,1,2035-01-01T00:00:00.000000-0800,0.0
8712,1,2035-01-01T00:00:00.000000-0800,0.0
8719,1,2035-01-01T00:00:00.000000-0800,0.0
8723,1,2035-01-01T00:00:00.000000-0800,0.0
8727,1,2035-01-01T00:00:00.000000-0800,0.0
8728,1,2035-01-01T00:00:00.000000-0800,0.0
8729,1,2035-01-01T00:00:00.000000-0800,0.0
8730,1,2035-01-01T00:00:00.000000-0800,0.0
8732,1,2035-01-01T00:00:00.000000-0800,0.0
8744,1,2035-01-01T00:00:00.000000-0800,0.0
8745,1,2035-01-01T00:00:00.000000-0800,0.0
8753,1,2035-01-01T00:00:00.000000-0800,0.0
8759,1,2035-01-01T00:00:00.000000-0800,0.0
8761,1,2035-01-01T00:00:00.000000-0800,0.0
8763,1,2035-01-01T00:00:00.000000-0800,0.0
8764,1,2035-01-01T00:00:00.000000-0800,0.0
8765,1,2035-01-01T00:00:00.000000-0800,0.0
8773,1,2035-01-01T00:00:00.000000-0800,0.0
8775,1,2035-01-01T00:00:00.000000-0800,0.0
8776,1,2035-01-01T00:00:00.000000-0800,0.0
8777,1,2035-01-01T00:00:00.000000-0800,0.0
8778,1,2035-01-01T00:00:00.000000-0800,0.0
8782,1,2035-01-01T00:00:00.000000-0800,0.0
8783,1,2035-01-01T00:00:00.000000-0800,0.0
8790,1,2035-01-01T00:00:00.000000-0800,0.0
8791,1,2035-01-01T00:00:00.000000-0800,0.0
8792,1,2035-01-01T00:00:00.000000-0800,0.0
8793,1,2035-01-01T00:00:00.000000-0800,0.0
8796,1,2035-01-01T00:00:00.000000-0800,0.0
8805,1,2035-01-01T00:00:00.000000-0800,0.0
8807,1,2035-01-01T00:00:00.000000-0800,0.0
8808,1,2035-01-01T00:00:00.000000-0800,0.0
8809,1,2035-01-01T00:00:00.000000-0800,0.0
8810,1,2035-01-01T00:00:00.000000-0800,0.0
8813,1,2035-01-01T00:00:00.000000-0800,0.0
8823,1,2035-01-01T00:00:00.000000-0800,0.0
8824,1,2035-01-01T00:00:00.000000-0800,0.0
8829,1,2035-01-01T00:00:00.000000-0800,0.0
8831,1,2035-01-01T00:00:00.000000-0800,0.0
8833,1,2035-01-01T00:00:00.000000-0800,0.0
8834,1,2035-01-01T00:00:00.000000-0800,0.0
8835,1,2035-01-01T00:00:00.000000-0800,0.0
8838,1,2035-01-01T00:00:00.000000-0800,0.0
8839,1,2035-01-01T00:00:00.000000-0800,0.0
8842,1,2035-01-01T00:00:00.000000-0800,0.0
8843,1,2035-01-01T00:00:00.000000-0800,0.0
8846,1,2035-01-01T00:00:00.000000-0800,0.0
8848,1,2035-01-01T00:00:00.000000-0800,0.0
8849,1,2035-01-01T00:00:00.000000-0800,0.0
8850,1,2035-01-01T00:00:00.000000-0800,0.0
8851,1,2035-01-01T00:00:00.000000-0800,0.0
8852,1,2035-01-01T00:00:00.000000-0800,0.0
8856,1,2035-01-01T00:00:00.000000-0800,0.0
8857,1,2035-01-01T00:00:00.000000-0800,0.0
8862,1,2035-01-01T00:00:00.000000-0800,0.0
8863,1,2035-01-01T00:00:00.000000-0800,0.0
8866,1,2035-01-01T00:00:00.000000-0800,0.0
8867,1,2035-01-01T00:00:00.000000-0800,0.0
8868,1,2035-01-01T00:00:00.000000-0800,0.0
