bus,scenario,timepoint,local_marginal_price_USDperMWh
1367,1,2035-01-01T00:00:00.000000-0800,75.58048721399717
1368,1,2035-01-01T00:00:00.000000-0800,75.58075280820367
1369,1,2035-01-01T00:00:00.000000-0800,75.55022739002771
1370,1,2035-01-01T00:00:00.000000-0800,75.56350493101368
1371,1,2035-01-01T00:00:00.000000-0800,75.5486704110169
1372,1,2035-01-01T00:00:00.000000-0800,75.56597230371067
1373,1,2035-01-01T00:00:00.000000-0800,75.55563638027841
1374,1,2035-01-01T00:00:00.000000-0800,75.55032214235155
1375,1,2035-01-01T00:00:00.000000-0800,75.54995441400389
1376,1,2035-01-01T00:00:00.000000-0800,75.5593997312412
1377,1,2035-01-01T00:00:00.000000-0800,75.5625824000328
1378,1,2035-01-01T00:00:00.000000-0800,75.45661843163097
1379,1,2035-01-01T00:00:00.000000-0800,75.56363325537497
1380,1,2035-01-01T00:00:00.000000-0800,75.54014151697032
1381,1,2035-01-01T00:00:00.000000-0800,75.45661843163096
1382,1,2035-01-01T00:00:00.000000-0800,75.59721495217673
1383,1,2035-01-01T00:00:00.000000-0800,75.5387714425388
1384,1,2035-01-01T00:00:00.000000-0800,75.56288841612191
1385,1,2035-01-01T00:00:00.000000-0800,74.7428775861576
1386,1,2035-01-01T00:00:00.000000-0800,74.80718039298274
1387,1,2035-01-01T00:00:00.000000-0800,74.6665639610467
1388,1,2035-01-01T00:00:00.000000-0800,74.93203331218453
1389,1,2035-01-01T00:00:00.000000-0800,74.24665707197579
1390,1,2035-01-01T00:00:00.000000-0800,74.62669134966893
1391,1,2035-01-01T00:00:00.000000-0800,74.62588191418348
1392,1,2035-01-01T00:00:00.000000-0800,74.214017179092
1393,1,2035-01-01T00:00:00.000000-0800,74.6262673788059
1394,1,2035-01-01T00:00:00.000000-0800,74.5042186833859
1395,1,2035-01-01T00:00:00.000000-0800,72.42597991187024
1396,1,2035-01-01T00:00:00.000000-0800,72.2399771214666
1397,1,2035-01-01T00:00:00.000000-0800,72.26887388837723
1398,1,2035-01-01T00:00:00.000000-0800,72.36246970672042
1399,1,2035-01-01T00:00:00.000000-0800,71.66788327965206
1400,1,2035-01-01T00:00:00.000000-0800,71.66788327965207
1401,1,2035-01-01T00:00:00.000000-0800,72.00088894873811
1402,1,2035-01-01T00:00:00.000000-0800,71.66788327965207
1403,1,2035-01-01T00:00:00.000000-0800,72.46973041679539
1404,1,2035-01-01T00:00:00.000000-0800,71.36732225076554
1405,1,2035-01-01T00:00:00.000000-0800,71.40152377182976
1406,1,2035-01-01T00:00:00.000000-0800,71.35707214585848
1407,1,2035-01-01T00:00:00.000000-0800,71.22918257400696
1408,1,2035-01-01T00:00:00.000000-0800,71.35707214585827
1409,1,2035-01-01T00:00:00.000000-0800,71.39009103598475
1410,1,2035-01-01T00:00:00.000000-0800,71.37677651307409
1411,1,2035-01-01T00:00:00.000000-0800,71.41958037994621
1412,1,2035-01-01T00:00:00.000000-0800,74.54283852681466
1413,1,2035-01-01T00:00:00.000000-0800,75.29639819537307
1414,1,2035-01-01T00:00:00.000000-0800,75.2963981953725
1415,1,2035-01-01T00:00:00.000000-0800,75.2963981953726
1416,1,2035-01-01T00:00:00.000000-0800,77.69318097319578
1417,1,2035-01-01T00:00:00.000000-0800,77.86131985223226
1418,1,2035-01-01T00:00:00.000000-0800,77.82951864652564
1419,1,2035-01-01T00:00:00.000000-0800,77.669131346397
1420,1,2035-01-01T00:00:00.000000-0800,77.8294522085976
1421,1,2035-01-01T00:00:00.000000-0800,77.61513224731011
1422,1,2035-01-01T00:00:00.000000-0800,77.80621977106237
1423,1,2035-01-01T00:00:00.000000-0800,77.46515770143961
1424,1,2035-01-01T00:00:00.000000-0800,77.34140435551087
1425,1,2035-01-01T00:00:00.000000-0800,77.71629423188938
1426,1,2035-01-01T00:00:00.000000-0800,77.39386867137341
1427,1,2035-01-01T00:00:00.000000-0800,77.71629423188944
1428,1,2035-01-01T00:00:00.000000-0800,77.56721380329195
1429,1,2035-01-01T00:00:00.000000-0800,77.73965057364603
1430,1,2035-01-01T00:00:00.000000-0800,77.62626272693622
1431,1,2035-01-01T00:00:00.000000-0800,77.51343682170287
1432,1,2035-01-01T00:00:00.000000-0800,77.5778160057413
1433,1,2035-01-01T00:00:00.000000-0800,77.75501892994005
1434,1,2035-01-01T00:00:00.000000-0800,77.79202132667342
1435,1,2035-01-01T00:00:00.000000-0800,77.80692684374304
1436,1,2035-01-01T00:00:00.000000-0800,77.80457229810608
1437,1,2035-01-01T00:00:00.000000-0800,77.81756817001322
1438,1,2035-01-01T00:00:00.000000-0800,77.71629423188976
1439,1,2035-01-01T00:00:00.000000-0800,77.71268438724759
1440,1,2035-01-01T00:00:00.000000-0800,77.57828241390432
1441,1,2035-01-01T00:00:00.000000-0800,77.68986262760501
1442,1,2035-01-01T00:00:00.000000-0800,77.71634160440328
1443,1,2035-01-01T00:00:00.000000-0800,77.65427800557326
1444,1,2035-01-01T00:00:00.000000-0800,77.8217904183323
1445,1,2035-01-01T00:00:00.000000-0800,77.75831967937367
1446,1,2035-01-01T00:00:00.000000-0800,75.39835878544628
1447,1,2035-01-01T00:00:00.000000-0800,75.48130245206474
1448,1,2035-01-01T00:00:00.000000-0800,75.48150470633246
1449,1,2035-01-01T00:00:00.000000-0800,75.48151176731429
1450,1,2035-01-01T00:00:00.000000-0800,75.48166609785922
1451,1,2035-01-01T00:00:00.000000-0800,75.48129154735373
1452,1,2035-01-01T00:00:00.000000-0800,75.48142078664952
1453,1,2035-01-01T00:00:00.000000-0800,77.22385933613839
1454,1,2035-01-01T00:00:00.000000-0800,77.22478922857607
1455,1,2035-01-01T00:00:00.000000-0800,77.22539441905668
1456,1,2035-01-01T00:00:00.000000-0800,77.22641031741391
1457,1,2035-01-01T00:00:00.000000-0800,77.20870043627231
1458,1,2035-01-01T00:00:00.000000-0800,77.22539441905666
1459,1,2035-01-01T00:00:00.000000-0800,77.22562626995393
1460,1,2035-01-01T00:00:00.000000-0800,77.20870043627232
1461,1,2035-01-01T00:00:00.000000-0800,77.21627320162816
1462,1,2035-01-01T00:00:00.000000-0800,77.22650587827911
1463,1,2035-01-01T00:00:00.000000-0800,77.2260461903285
1464,1,2035-01-01T00:00:00.000000-0800,77.22574328225149
1465,1,2035-01-01T00:00:00.000000-0800,77.2239403466379
1466,1,2035-01-01T00:00:00.000000-0800,77.22386392975399
1467,1,2035-01-01T00:00:00.000000-0800,77.22654284030247
1468,1,2035-01-01T00:00:00.000000-0800,77.226083732701
1469,1,2035-01-01T00:00:00.000000-0800,77.22387052779168
1470,1,2035-01-01T00:00:00.000000-0800,77.22551644907732
1471,1,2035-01-01T00:00:00.000000-0800,77.10114501168154
1472,1,2035-01-01T00:00:00.000000-0800,77.21456883791815
1473,1,2035-01-01T00:00:00.000000-0800,77.22662018925266
1474,1,2035-01-01T00:00:00.000000-0800,77.20813811121542
1475,1,2035-01-01T00:00:00.000000-0800,77.22633054456493
1476,1,2035-01-01T00:00:00.000000-0800,77.22503236007945
1477,1,2035-01-01T00:00:00.000000-0800,77.22666854672197
1478,1,2035-01-01T00:00:00.000000-0800,77.22446807216481
1479,1,2035-01-01T00:00:00.000000-0800,77.10114501168152
1480,1,2035-01-01T00:00:00.000000-0800,77.20981921239292
1481,1,2035-01-01T00:00:00.000000-0800,77.22669627124631
1482,1,2035-01-01T00:00:00.000000-0800,77.22598439209244
1483,1,2035-01-01T00:00:00.000000-0800,77.22576853133167
1484,1,2035-01-01T00:00:00.000000-0800,73.73385966328813
1485,1,2035-01-01T00:00:00.000000-0800,74.63535044409718
1486,1,2035-01-01T00:00:00.000000-0800,74.97785165789878
1487,1,2035-01-01T00:00:00.000000-0800,29.013147192327576
1488,1,2035-01-01T00:00:00.000000-0800,74.66394369162707
1489,1,2035-01-01T00:00:00.000000-0800,74.92697074809197
1490,1,2035-01-01T00:00:00.000000-0800,74.92697074809199
1491,1,2035-01-01T00:00:00.000000-0800,74.66356304468395
1492,1,2035-01-01T00:00:00.000000-0800,74.62588191418178
1493,1,2035-01-01T00:00:00.000000-0800,74.79221661497782
1494,1,2035-01-01T00:00:00.000000-0800,74.67121917611821
1495,1,2035-01-01T00:00:00.000000-0800,74.81647575694251
1496,1,2035-01-01T00:00:00.000000-0800,74.92471482485894
1497,1,2035-01-01T00:00:00.000000-0800,78.27594110793437
1498,1,2035-01-01T00:00:00.000000-0800,71.03475896795987
1499,1,2035-01-01T00:00:00.000000-0800,71.00128402631212
1500,1,2035-01-01T00:00:00.000000-0800,75.00513905440408
1501,1,2035-01-01T00:00:00.000000-0800,8.34204008004961
1502,1,2035-01-01T00:00:00.000000-0800,75.48166609785918
1503,1,2035-01-01T00:00:00.000000-0800,75.49929803816015
1504,1,2035-01-01T00:00:00.000000-0800,75.47601574964797
1505,1,2035-01-01T00:00:00.000000-0800,75.4656205383153
1506,1,2035-01-01T00:00:00.000000-0800,72.32849433171877
1507,1,2035-01-01T00:00:00.000000-0800,74.84615685869485
1508,1,2035-01-01T00:00:00.000000-0800,76.7929665337857
1509,1,2035-01-01T00:00:00.000000-0800,76.7955635452442
1510,1,2035-01-01T00:00:00.000000-0800,76.85542155467307
1511,1,2035-01-01T00:00:00.000000-0800,75.4814318692486
1512,1,2035-01-01T00:00:00.000000-0800,76.80840414880245
1513,1,2035-01-01T00:00:00.000000-0800,75.56175635163561
1514,1,2035-01-01T00:00:00.000000-0800,76.77900783677514
1515,1,2035-01-01T00:00:00.000000-0800,71.11669470262572
1516,1,2035-01-01T00:00:00.000000-0800,76.80986502743654
1517,1,2035-01-01T00:00:00.000000-0800,76.80579291345683
1518,1,2035-01-01T00:00:00.000000-0800,76.80738690423647
1519,1,2035-01-01T00:00:00.000000-0800,76.80801414476161
1520,1,2035-01-01T00:00:00.000000-0800,76.80752540206022
1521,1,2035-01-01T00:00:00.000000-0800,76.80691410365701
1522,1,2035-01-01T00:00:00.000000-0800,76.80705727133098
1523,1,2035-01-01T00:00:00.000000-0800,76.79524332336455
1524,1,2035-01-01T00:00:00.000000-0800,76.79408100627735
1525,1,2035-01-01T00:00:00.000000-0800,76.7842636927629
1526,1,2035-01-01T00:00:00.000000-0800,76.78606232072615
1527,1,2035-01-01T00:00:00.000000-0800,76.78606232072622
1528,1,2035-01-01T00:00:00.000000-0800,76.7946613122578
1529,1,2035-01-01T00:00:00.000000-0800,76.79020627908874
1530,1,2035-01-01T00:00:00.000000-0800,76.77883712703037
1531,1,2035-01-01T00:00:00.000000-0800,76.77882843866527
1532,1,2035-01-01T00:00:00.000000-0800,74.24665707197578
1533,1,2035-01-01T00:00:00.000000-0800,75.54884072248912
1534,1,2035-01-01T00:00:00.000000-0800,75.5482663971142
1535,1,2035-01-01T00:00:00.000000-0800,75.54908627883695
1536,1,2035-01-01T00:00:00.000000-0800,75.53181536489468
1537,1,2035-01-01T00:00:00.000000-0800,75.52414125621559
1538,1,2035-01-01T00:00:00.000000-0800,75.5402456583496
1539,1,2035-01-01T00:00:00.000000-0800,75.51753902385656
1540,1,2035-01-01T00:00:00.000000-0800,71.00064630365662
1541,1,2035-01-01T00:00:00.000000-0800,76.8072911972621
1542,1,2035-01-01T00:00:00.000000-0800,76.80604505844872
1543,1,2035-01-01T00:00:00.000000-0800,76.77877729839349
1544,1,2035-01-01T00:00:00.000000-0800,76.80648598382784
1545,1,2035-01-01T00:00:00.000000-0800,75.35024370243403
1546,1,2035-01-01T00:00:00.000000-0800,76.80788383072677
1547,1,2035-01-01T00:00:00.000000-0800,76.78317171584384
1548,1,2035-01-01T00:00:00.000000-0800,75.56568273126238
1549,1,2035-01-01T00:00:00.000000-0800,75.56470017450063
1550,1,2035-01-01T00:00:00.000000-0800,75.56200041752784
1551,1,2035-01-01T00:00:00.000000-0800,75.51753902385654
1552,1,2035-01-01T00:00:00.000000-0800,75.56856053431252
1553,1,2035-01-01T00:00:00.000000-0800,76.76538184648034
1554,1,2035-01-01T00:00:00.000000-0800,76.7795552838596
1555,1,2035-01-01T00:00:00.000000-0800,76.77919302267385
1556,1,2035-01-01T00:00:00.000000-0800,77.22660202480036
1557,1,2035-01-01T00:00:00.000000-0800,76.80652695687769
1558,1,2035-01-01T00:00:00.000000-0800,75.05355419339335
1559,1,2035-01-01T00:00:00.000000-0800,75.05355419339314
1560,1,2035-01-01T00:00:00.000000-0800,75.05355419339314
1561,1,2035-01-01T00:00:00.000000-0800,75.05355419339159
1562,1,2035-01-01T00:00:00.000000-0800,75.05355419339118
1563,1,2035-01-01T00:00:00.000000-0800,75.05355419339122
1564,1,2035-01-01T00:00:00.000000-0800,75.05355419339317
1565,1,2035-01-01T00:00:00.000000-0800,75.05355419339357
1566,1,2035-01-01T00:00:00.000000-0800,75.05355419340361
1567,1,2035-01-01T00:00:00.000000-0800,75.05355419339122
1568,1,2035-01-01T00:00:00.000000-0800,75.0535541934036
1569,1,2035-01-01T00:00:00.000000-0800,75.05355419340358
1570,1,2035-01-01T00:00:00.000000-0800,74.83479327108581
1571,1,2035-01-01T00:00:00.000000-0800,73.11535967224896
1572,1,2035-01-01T00:00:00.000000-0800,72.96386292214935
1573,1,2035-01-01T00:00:00.000000-0800,75.05355419339195
1574,1,2035-01-01T00:00:00.000000-0800,71.33452313532025
1575,1,2035-01-01T00:00:00.000000-0800,71.33452313531998
1576,1,2035-01-01T00:00:00.000000-0800,75.05355419340358
1577,1,2035-01-01T00:00:00.000000-0800,75.05355419341221
1578,1,2035-01-01T00:00:00.000000-0800,74.76223047913751
1579,1,2035-01-01T00:00:00.000000-0800,74.74976503389321
1580,1,2035-01-01T00:00:00.000000-0800,72.70946599773738
1581,1,2035-01-01T00:00:00.000000-0800,8.342040080050031
1582,1,2035-01-01T00:00:00.000000-0800,74.8440382770683
1583,1,2035-01-01T00:00:00.000000-0800,74.99671460618556
1584,1,2035-01-01T00:00:00.000000-0800,75.01830000741182
1585,1,2035-01-01T00:00:00.000000-0800,75.01830000741185
1586,1,2035-01-01T00:00:00.000000-0800,75.01830000740904
1587,1,2035-01-01T00:00:00.000000-0800,75.48267342320216
1588,1,2035-01-01T00:00:00.000000-0800,75.39835878544874
1589,1,2035-01-01T00:00:00.000000-0800,75.46489789317005
1590,1,2035-01-01T00:00:00.000000-0800,75.46489789317003
1591,1,2035-01-01T00:00:00.000000-0800,75.41168585994897
1592,1,2035-01-01T00:00:00.000000-0800,75.41168585994899
1593,1,2035-01-01T00:00:00.000000-0800,75.47941944092486
1594,1,2035-01-01T00:00:00.000000-0800,75.46562992904906
1595,1,2035-01-01T00:00:00.000000-0800,75.47224674459775
1596,1,2035-01-01T00:00:00.000000-0800,75.4656299290491
1597,1,2035-01-01T00:00:00.000000-0800,75.3945384122683
1598,1,2035-01-01T00:00:00.000000-0800,75.39453841226826
1599,1,2035-01-01T00:00:00.000000-0800,75.39453841226835
1600,1,2035-01-01T00:00:00.000000-0800,75.39453841226833
1601,1,2035-01-01T00:00:00.000000-0800,75.39453841226833
1602,1,2035-01-01T00:00:00.000000-0800,76.94528817880943
1603,1,2035-01-01T00:00:00.000000-0800,75.48351461805237
1604,1,2035-01-01T00:00:00.000000-0800,75.47100230284482
1605,1,2035-01-01T00:00:00.000000-0800,75.47419074308311
1606,1,2035-01-01T00:00:00.000000-0800,77.02892833447838
1607,1,2035-01-01T00:00:00.000000-0800,75.50319484340194
1608,1,2035-01-01T00:00:00.000000-0800,75.48641898652909
1609,1,2035-01-01T00:00:00.000000-0800,75.48750442759318
1610,1,2035-01-01T00:00:00.000000-0800,75.48752478758692
1611,1,2035-01-01T00:00:00.000000-0800,75.48594780150715
1612,1,2035-01-01T00:00:00.000000-0800,75.48722554001245
1613,1,2035-01-01T00:00:00.000000-0800,75.55606095992768
1614,1,2035-01-01T00:00:00.000000-0800,75.5422429743265
1615,1,2035-01-01T00:00:00.000000-0800,75.56031202863166
1616,1,2035-01-01T00:00:00.000000-0800,75.56697061012092
1617,1,2035-01-01T00:00:00.000000-0800,75.48899281512846
1618,1,2035-01-01T00:00:00.000000-0800,75.48982361834916
1619,1,2035-01-01T00:00:00.000000-0800,75.5427184495757
1620,1,2035-01-01T00:00:00.000000-0800,76.94528817880925
1621,1,2035-01-01T00:00:00.000000-0800,76.94528817880925
1622,1,2035-01-01T00:00:00.000000-0800,75.54224297432653
1623,1,2035-01-01T00:00:00.000000-0800,75.54696872518022
1624,1,2035-01-01T00:00:00.000000-0800,75.54024565834963
1625,1,2035-01-01T00:00:00.000000-0800,75.54363026116907
1626,1,2035-01-01T00:00:00.000000-0800,75.4673126952745
1627,1,2035-01-01T00:00:00.000000-0800,76.93716935106416
1628,1,2035-01-01T00:00:00.000000-0800,76.93716935106737
1629,1,2035-01-01T00:00:00.000000-0800,76.93716935106706
1630,1,2035-01-01T00:00:00.000000-0800,76.9371693510642
1631,1,2035-01-01T00:00:00.000000-0800,76.93716935106711
1632,1,2035-01-01T00:00:00.000000-0800,77.8799100852658
1633,1,2035-01-01T00:00:00.000000-0800,77.87991008526583
1634,1,2035-01-01T00:00:00.000000-0800,75.20972611067394
1635,1,2035-01-01T00:00:00.000000-0800,77.87991008526572
1636,1,2035-01-01T00:00:00.000000-0800,77.87991008526585
1637,1,2035-01-01T00:00:00.000000-0800,75.58265209355528
1638,1,2035-01-01T00:00:00.000000-0800,76.89546763190039
1639,1,2035-01-01T00:00:00.000000-0800,76.91650097916589
1640,1,2035-01-01T00:00:00.000000-0800,75.60757031364331
1641,1,2035-01-01T00:00:00.000000-0800,75.58067216695986
1642,1,2035-01-01T00:00:00.000000-0800,75.60793531764365
1643,1,2035-01-01T00:00:00.000000-0800,75.30042543760007
1644,1,2035-01-01T00:00:00.000000-0800,77.87991008526585
1645,1,2035-01-01T00:00:00.000000-0800,75.29796042703246
1646,1,2035-01-01T00:00:00.000000-0800,75.20972611067394
1647,1,2035-01-01T00:00:00.000000-0800,75.60542672442942
1648,1,2035-01-01T00:00:00.000000-0800,75.61362486978211
1649,1,2035-01-01T00:00:00.000000-0800,75.61218712136635
1650,1,2035-01-01T00:00:00.000000-0800,75.33797198085962
1651,1,2035-01-01T00:00:00.000000-0800,75.2651029435708
1652,1,2035-01-01T00:00:00.000000-0800,75.26510294357074
1653,1,2035-01-01T00:00:00.000000-0800,75.1382011052951
1654,1,2035-01-01T00:00:00.000000-0800,75.56414106860937
1655,1,2035-01-01T00:00:00.000000-0800,75.57052123509061
1656,1,2035-01-01T00:00:00.000000-0800,76.77037799438668
1657,1,2035-01-01T00:00:00.000000-0800,76.77910950354116
1658,1,2035-01-01T00:00:00.000000-0800,76.77910950354115
1659,1,2035-01-01T00:00:00.000000-0800,76.77910950354116
1660,1,2035-01-01T00:00:00.000000-0800,75.61344286238734
1661,1,2035-01-01T00:00:00.000000-0800,74.65746216698815
1662,1,2035-01-01T00:00:00.000000-0800,87.19905647765447
1663,1,2035-01-01T00:00:00.000000-0800,77.84272435130306
1664,1,2035-01-01T00:00:00.000000-0800,71.9923855465481
1665,1,2035-01-01T00:00:00.000000-0800,71.99238554654721
1666,1,2035-01-01T00:00:00.000000-0800,72.04458859810981
1667,1,2035-01-01T00:00:00.000000-0800,81.87137690734289
1668,1,2035-01-01T00:00:00.000000-0800,81.87137690734207
1669,1,2035-01-01T00:00:00.000000-0800,72.40985499999428
1670,1,2035-01-01T00:00:00.000000-0800,72.40985499999418
1671,1,2035-01-01T00:00:00.000000-0800,72.409855
1672,1,2035-01-01T00:00:00.000000-0800,72.40985499999445
1673,1,2035-01-01T00:00:00.000000-0800,72.409855
1674,1,2035-01-01T00:00:00.000000-0800,75.66784146617641
1675,1,2035-01-01T00:00:00.000000-0800,75.66784146617631
1676,1,2035-01-01T00:00:00.000000-0800,75.6678414661765
1677,1,2035-01-01T00:00:00.000000-0800,110.49070058317061
1678,1,2035-01-01T00:00:00.000000-0800,76.77910950354226
1679,1,2035-01-01T00:00:00.000000-0800,88.88203243767725
1680,1,2035-01-01T00:00:00.000000-0800,77.36021047602472
1681,1,2035-01-01T00:00:00.000000-0800,77.21783577969485
1682,1,2035-01-01T00:00:00.000000-0800,77.21783577969491
1683,1,2035-01-01T00:00:00.000000-0800,77.21807910215657
1684,1,2035-01-01T00:00:00.000000-0800,72.40985499999834
1685,1,2035-01-01T00:00:00.000000-0800,72.40985499999834
1686,1,2035-01-01T00:00:00.000000-0800,75.66784146617657
1687,1,2035-01-01T00:00:00.000000-0800,72.27436743406233
1688,1,2035-01-01T00:00:00.000000-0800,72.46173282821773
1689,1,2035-01-01T00:00:00.000000-0800,82.08709275804121
1690,1,2035-01-01T00:00:00.000000-0800,72.17552175169529
1691,1,2035-01-01T00:00:00.000000-0800,89.70862725155843
1692,1,2035-01-01T00:00:00.000000-0800,76.76538184648199
1693,1,2035-01-01T00:00:00.000000-0800,76.92656978280586
1694,1,2035-01-01T00:00:00.000000-0800,76.95514425253674
1695,1,2035-01-01T00:00:00.000000-0800,76.94956968931683
1696,1,2035-01-01T00:00:00.000000-0800,76.88498553310677
1697,1,2035-01-01T00:00:00.000000-0800,76.79657781297621
1698,1,2035-01-01T00:00:00.000000-0800,76.81762588517196
1699,1,2035-01-01T00:00:00.000000-0800,76.907028154164
1700,1,2035-01-01T00:00:00.000000-0800,76.85567463284147
1701,1,2035-01-01T00:00:00.000000-0800,76.85925525598958
1702,1,2035-01-01T00:00:00.000000-0800,76.85884075539323
1703,1,2035-01-01T00:00:00.000000-0800,76.8650637739237
1704,1,2035-01-01T00:00:00.000000-0800,76.84632907431234
1705,1,2035-01-01T00:00:00.000000-0800,76.84893530134443
1706,1,2035-01-01T00:00:00.000000-0800,76.7892286812304
1707,1,2035-01-01T00:00:00.000000-0800,76.78922868123034
1708,1,2035-01-01T00:00:00.000000-0800,76.78922868123034
1709,1,2035-01-01T00:00:00.000000-0800,76.7891895935108
1710,1,2035-01-01T00:00:00.000000-0800,76.78918151891658
1711,1,2035-01-01T00:00:00.000000-0800,76.78915612510352
1712,1,2035-01-01T00:00:00.000000-0800,76.78909425678648
1713,1,2035-01-01T00:00:00.000000-0800,76.79272029939204
1714,1,2035-01-01T00:00:00.000000-0800,76.79173771840193
1715,1,2035-01-01T00:00:00.000000-0800,76.79173771840193
1716,1,2035-01-01T00:00:00.000000-0800,76.79152755138104
1717,1,2035-01-01T00:00:00.000000-0800,76.79152755138104
1718,1,2035-01-01T00:00:00.000000-0800,76.79263081772186
1719,1,2035-01-01T00:00:00.000000-0800,76.79263081771943
1720,1,2035-01-01T00:00:00.000000-0800,76.79466838625837
1721,1,2035-01-01T00:00:00.000000-0800,76.79364856613789
1722,1,2035-01-01T00:00:00.000000-0800,76.79284803424054
1723,1,2035-01-01T00:00:00.000000-0800,71.32498859116758
1724,1,2035-01-01T00:00:00.000000-0800,71.32498859116754
1725,1,2035-01-01T00:00:00.000000-0800,71.32498859115427
1726,1,2035-01-01T00:00:00.000000-0800,71.52479662674824
1727,1,2035-01-01T00:00:00.000000-0800,73.05356326139781
1728,1,2035-01-01T00:00:00.000000-0800,73.05356326139754
1729,1,2035-01-01T00:00:00.000000-0800,73.05356326139781
1730,1,2035-01-01T00:00:00.000000-0800,73.05356326139754
1731,1,2035-01-01T00:00:00.000000-0800,70.85253789046523
1732,1,2035-01-01T00:00:00.000000-0800,70.83822181825417
1733,1,2035-01-01T00:00:00.000000-0800,70.84276053525596
1734,1,2035-01-01T00:00:00.000000-0800,73.05356326139794
1735,1,2035-01-01T00:00:00.000000-0800,71.13758925695245
1736,1,2035-01-01T00:00:00.000000-0800,71.25492096177567
1737,1,2035-01-01T00:00:00.000000-0800,71.00282121764083
1738,1,2035-01-01T00:00:00.000000-0800,71.25570972041763
1739,1,2035-01-01T00:00:00.000000-0800,71.00263141936009
1740,1,2035-01-01T00:00:00.000000-0800,71.00439316707616
1741,1,2035-01-01T00:00:00.000000-0800,71.00363603928119
1742,1,2035-01-01T00:00:00.000000-0800,70.83442044891555
1743,1,2035-01-01T00:00:00.000000-0800,71.1410032384009
1744,1,2035-01-01T00:00:00.000000-0800,71.00249028458802
1745,1,2035-01-01T00:00:00.000000-0800,71.14100323839625
1746,1,2035-01-01T00:00:00.000000-0800,71.1410032384009
1747,1,2035-01-01T00:00:00.000000-0800,71.66788327965206
1748,1,2035-01-01T00:00:00.000000-0800,75.05355419339156
1749,1,2035-01-01T00:00:00.000000-0800,75.05355419338838
1750,1,2035-01-01T00:00:00.000000-0800,75.05355419340657
1751,1,2035-01-01T00:00:00.000000-0800,75.05355419339857
1752,1,2035-01-01T00:00:00.000000-0800,74.99671460480302
1753,1,2035-01-01T00:00:00.000000-0800,74.63494063180731
1754,1,2035-01-01T00:00:00.000000-0800,74.68132230991442
1755,1,2035-01-01T00:00:00.000000-0800,75.08630726907965
1756,1,2035-01-01T00:00:00.000000-0800,7.630014564447055
1757,1,2035-01-01T00:00:00.000000-0800,7.63001456444703
1758,1,2035-01-01T00:00:00.000000-0800,-2.784970322602399e-15
1759,1,2035-01-01T00:00:00.000000-0800,75.54505711490714
1760,1,2035-01-01T00:00:00.000000-0800,-2.7849703226023988e-15
1761,1,2035-01-01T00:00:00.000000-0800,74.60891804567807
1762,1,2035-01-01T00:00:00.000000-0800,-2.7849703226023444e-15
1763,1,2035-01-01T00:00:00.000000-0800,8.24254207027112
1764,1,2035-01-01T00:00:00.000000-0800,74.74504183818529
1765,1,2035-01-01T00:00:00.000000-0800,74.80116163502043
1766,1,2035-01-01T00:00:00.000000-0800,74.77257033321818
1767,1,2035-01-01T00:00:00.000000-0800,74.83652563713294
1768,1,2035-01-01T00:00:00.000000-0800,74.8290881209398
1769,1,2035-01-01T00:00:00.000000-0800,74.72612549932427
1770,1,2035-01-01T00:00:00.000000-0800,74.7668768195506
1771,1,2035-01-01T00:00:00.000000-0800,74.7807377847981
1772,1,2035-01-01T00:00:00.000000-0800,74.78533410427694
1773,1,2035-01-01T00:00:00.000000-0800,74.81415911678161
1774,1,2035-01-01T00:00:00.000000-0800,74.8172856828444
1775,1,2035-01-01T00:00:00.000000-0800,74.85009617672968
1776,1,2035-01-01T00:00:00.000000-0800,75.09669129594066
1777,1,2035-01-01T00:00:00.000000-0800,74.8607725733055
1778,1,2035-01-01T00:00:00.000000-0800,74.86206030863222
1779,1,2035-01-01T00:00:00.000000-0800,74.86205633444922
1780,1,2035-01-01T00:00:00.000000-0800,74.86205973775562
1781,1,2035-01-01T00:00:00.000000-0800,75.23788204593134
1782,1,2035-01-01T00:00:00.000000-0800,75.23166014215532
1783,1,2035-01-01T00:00:00.000000-0800,75.35157423859634
1784,1,2035-01-01T00:00:00.000000-0800,75.19204716703183
1785,1,2035-01-01T00:00:00.000000-0800,75.19513618764844
1786,1,2035-01-01T00:00:00.000000-0800,75.31143143476193
1787,1,2035-01-01T00:00:00.000000-0800,75.32800653306657
1788,1,2035-01-01T00:00:00.000000-0800,75.39093032317507
1789,1,2035-01-01T00:00:00.000000-0800,75.38873693776728
1790,1,2035-01-01T00:00:00.000000-0800,75.441224533471
1791,1,2035-01-01T00:00:00.000000-0800,75.4189480237153
1792,1,2035-01-01T00:00:00.000000-0800,75.47793130103268
1793,1,2035-01-01T00:00:00.000000-0800,75.47779242458775
1794,1,2035-01-01T00:00:00.000000-0800,75.53448216668029
1795,1,2035-01-01T00:00:00.000000-0800,75.53715395400383
1796,1,2035-01-01T00:00:00.000000-0800,75.53345852338842
1797,1,2035-01-01T00:00:00.000000-0800,75.53401808641871
1798,1,2035-01-01T00:00:00.000000-0800,75.5354446545509
1799,1,2035-01-01T00:00:00.000000-0800,75.53544465455099
1800,1,2035-01-01T00:00:00.000000-0800,75.58155599146276
1801,1,2035-01-01T00:00:00.000000-0800,75.58094008885706
1802,1,2035-01-01T00:00:00.000000-0800,75.5810989274086
