scenario,bus,timepoint,load_MW
climate_1,1980,2035-01-01T00:00:00.000000-0800,50.853588402745665
climate_1,1537,2035-01-01T00:00:00.000000-0800,14.628856995571072
climate_1,8390,2035-01-01T00:00:00.000000-0800,0.004525292486964428
climate_1,71,2035-01-01T00:00:00.000000-0800,1.433144794917992
climate_1,219,2035-01-01T00:00:00.000000-0800,13.066180944481644
climate_1,559,2035-01-01T00:00:00.000000-0800,9.771747517085501
climate_1,9,2035-01-01T00:00:00.000000-0800,1.0503078496081821
climate_1,2233,2035-01-01T00:00:00.000000-0800,1.187531944545349
climate_1,8113,2035-01-01T00:00:00.000000-0800,21.06833593384878
climate_1,867,2035-01-01T00:00:00.000000-0800,3.0722037965998705
climate_1,1199,2035-01-01T00:00:00.000000-0800,9.569513986211959
climate_1,2025,2035-01-01T00:00:00.000000-0800,17.557917128838255
climate_1,8176,2035-01-01T00:00:00.000000-0800,0.02738386808563053
climate_1,1227,2035-01-01T00:00:00.000000-0800,45.364735510157814
climate_1,2020,2035-01-01T00:00:00.000000-0800,9.094540845373283
climate_1,109,2035-01-01T00:00:00.000000-0800,14.813032580406999
climate_1,2004,2035-01-01T00:00:00.000000-0800,29.80721572698281
climate_1,8081,2035-01-01T00:00:00.000000-0800,6.520199607992419
climate_1,1860,2035-01-01T00:00:00.000000-0800,1.81667864277818
climate_1,1497,2035-01-01T00:00:00.000000-0800,2.767634761839751
climate_1,1094,2035-01-01T00:00:00.000000-0800,27.637837009642027
climate_1,1166,2035-01-01T00:00:00.000000-0800,6.554458723845624
climate_1,8462,2035-01-01T00:00:00.000000-0800,3.0705625280197784
climate_1,8228,2035-01-01T00:00:00.000000-0800,0.9771211
climate_1,129,2035-01-01T00:00:00.000000-0800,8.97149341142433
climate_1,196,2035-01-01T00:00:00.000000-0800,1.6070823
climate_1,1766,2035-01-01T00:00:00.000000-0800,4.280393321488037
climate_1,2236,2035-01-01T00:00:00.000000-0800,19.228991376229356
climate_1,1296,2035-01-01T00:00:00.000000-0800,0.06290404000000001
climate_1,8728,2035-01-01T00:00:00.000000-0800,3.022787857783463
climate_1,1351,2035-01-01T00:00:00.000000-0800,3.0161048577991942
climate_1,181,2035-01-01T00:00:00.000000-0800,3.7547728283243735
climate_1,1435,2035-01-01T00:00:00.000000-0800,88.89510270581638
